id,title,release_date,overview,popularity,vote_average,vote_count,Adventure,Fantasy,Animation,Drama,Horror,Action,Comedy,History,Western,Thriller,Crime,Documentary,Science Fiction,Mystery,Music,Romance,Family,War,TV Movie
18785,the hangover,2009,when three friends finally come to after a raucous night of bachelorparty revelry they find a baby in the closet and a tiger in the bathroom but they cant seem to locate their best friend doug  whos supposed to be tying the knot launching a frantic search for doug the trio perseveres through a nasty hangover to try to make it to the church on time,21.195,7.324,17289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
748783,the garfield movie,2024,garfield the worldfamous mondayhating lasagnaloving indoor cat is about to have a wild outdoor adventure after an unexpected reunion with his longlost father  scruffy street cat vic  garfield and his canine friend odie are forced from their perfectly pampered life into joining vic in a hilarious highstakes heist,21.1153,7.055,1279,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
507086,jurassic world dominion,2022,four years after isla nublar was destroyed dinosaurs now liveand huntalongside humans all over the world this fragile balance will reshape the future and determine once and for all whether human beings are to remain the apex predators on a planet they now share with historys most fearsome creatures,21.0755,6.661,6412,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1357633,solo leveling reawakening,2024,over a decade after gates connecting worlds appeared awakening hunters with superpowers weakest hunter sung jinwoo encounters a double dungeon and accepts a mysterious quest becoming the only one able to level up changing his fate a catchup recap of the first season coupled with an exclusive sneak peek of the first two episodes of the highly anticipated second season in one momentous theatrical fan experience,21.0003,6.9,222,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21316,leroy  stitch,2006,lilo stitch jumba and pleakley have finally caught all of jumbas genetic experiments and found the one true place where each of them belongs stitch jumba and pleakley are offered positions in the galactic alliance turning them down so they can stay on earth with lilo but lilo realizes her alien friends have places where they belong  and its finally time to say aloha,20.9448,6.554,559,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
611251,joksei torio seikan shiken,1977,three high school girls one is experienced one has fantasies and one is curious what more will they learn before graduation,20.9133,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
774370,dog man,2025,when a faithful police dog and his human police officer owner are injured together on the job a harebrained but lifesaving surgery fuses the two of them together and dog man is born dog man is sworn to protect and serveand fetch sit and roll over as dog man embraces his new identity and strives to impress his chief he must stop the pretty evil plots of feline supervillain petey the cat,20.8622,7.786,255,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1448497,ocean with david attenborough,2025,david attenborough takes viewers on a breathtaking journey showing there is nowhere more vital for our survival more full of life wonder or surprise than the ocean through spectacular sequences featuring coral reefs kelp forests and the open ocean attenborough shares why a healthy ocean keeps the entire planet stable and flourishing,19.6775,8.3,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1180906,desert dawn,2025,a newly appointed smalltown sheriff and his begrudging deputy get tangled up in a web of lies and corruption involving shady businessmen and the cartel while investigating the murder of a mysterious woman,19.7523,6.917,12,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
22,pirates of the caribbean the curse of the black pearl,2003,after port royal is attacked and pillaged by a mysterious pirate crew capturing the governors daughter elizabeth swann in the process william turner asks freewilling pirate jack sparrow to help him locate the crews shipthe black pearlso that he can rescue the woman he loves,21.7928,7.811,21177,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82023,hotel desire,2011,antonia is a single mother who works as a hotel maid in berlin a normal hot summer day takes a dramatic turn when she crosses paths with a particular guest of the hotel famous blind portrait painter julius pass,20.2392,6.033,121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106646,the wolf of wall street,2013,a new york stockbroker refuses to cooperate in a large securities fraud case involving corruption on wall street corporate banking world and mob infiltration based on jordan belforts autobiography,19.2948,8.029,24700,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
550,fight club,1999,a tickingtimebomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy their concept catches on with underground fight clubs forming in every town until an eccentric gets in the way and ignites an outofcontrol spiral toward oblivion,21.5226,8.438,30366,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,pulp fiction,1994,a burgerloving hit man his philosophical partner a drugaddled gangsters moll and a washedup boxer converge in this sprawling comedic crime caper their adventures unfurl in three stories that ingeniously trip back and forth in time,18.2615,8.488,28763,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
420818,the lion king,2019,simba idolizes his father king mufasa and takes to heart his own royal destiny but not everyone in the kingdom celebrates the new cubs arrival scar mufasas brotherand former heir to the thronehas plans of his own the battle for pride rock is ravaged with betrayal tragedy and drama ultimately resulting in simbas exile with help from a curious pair of newfound friends simba will have to figure out how to grow up and take back what is rightfully his,19.4583,7.108,10380,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1260820,stream,2024,craven a streamer with thousands of followers on a live streaming platform has prepared a very special stream for halloween what no one expects when reacting to a video of pentagram a group of young paranormal investigators is that the live experience will turn into the worst night of their lives and maybe the last,19.0147,6.045,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112466,the balconettes,2024,as a heat wave brings a marseille neighbourhood to the boil three roommates gleefully meddle in the lives of their neighbours from their balcony until a late night drink turns into a bloody affair,18.59,6.5,57,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
324552,john wick chapter 2,2017,john wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins guild bound by a blood oath to aid him wick travels to rome and does battle against some of the worlds most dangerous killers,20.0119,7.334,13476,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
106,predator,1987,a team of elite commandos on a secret mission in a central american jungle come to find themselves hunted by an extraterrestrial warrior,18.4725,7.536,8404,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1472668,wick is pain,2025,witness the neverbeforeseen footage and true story behind the john wick phenomenon  from independent film to billiondollar franchise,20.4999,7.382,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1239655,friendship,2025,suburban dad craig falls hard for his charismatic new neighbor austin as craigs attempts to make an adult male friend threaten to ruin both of their lives,20.5829,6.9,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1100782,smile 2,2024,about to embark on a new world tour global pop sensation skye riley begins experiencing increasingly terrifying and inexplicable events overwhelmed by the escalating horrors and the pressures of fame skye is forced to face her dark past to regain control of her life before it spirals out of control,20.1621,6.589,1589,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
974573,another simple favor,2025,stephanie and emily reunite on the beautiful island of capri italy for emilys extravagant wedding to a rich italian businessman along with the glamorous guests expect murder and betrayal to rsvp for a wedding with more twists and turns than the road from the marina grande to the capri town square,20.0123,5.854,345,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
580988,uma  haggen,2024,in a futuristic society with a prehispanic heritage a viking named haggen decides to help princess uma come back to her city in order to retrieve the throne of her deceased father,19.9099,8.75,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
354912,coco,2017,despite his familys baffling generationsold ban on music miguel dreams of becoming an accomplished musician like his idol ernesto de la cruz desperate to prove his talent miguel finds himself in the stunning and colorful land of the dead following a mysterious chain of events along the way he meets charming trickster hector and together they set off on an extraordinary journey to unlock the real story behind miguels family history,19.889,8.205,20008,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
866398,the beekeeper,2024,one mans campaign for vengeance takes on national stakes after he is revealed to be a former operative of a powerful and clandestine organization known as beekeepers,19.8753,7.3,3629,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
675,harry potter and the order of the phoenix,2007,returning for his fifth year of study at hogwarts harry is stunned to find that his warnings about the return of lord voldemort have been ignored left with no choice harry takes matters into his own hands training a small group of students to defend themselves against the dark arts,19.7923,7.674,19929,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617126,the fantastic four first steps,2025,against the vibrant backdrop of a 1960sinspired retrofuturistic world marvels first family is forced to balance their roles as heroes with the strength of their family bond while defending earth from a ravenous space god called galactus and his enigmatic herald silver surfer,19.5748,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
396806,anon,2018,set in a nearfuture world where there is no privacy ignorance or anonymity our private memories are recorded and crime almost ceases to exist in trying to solve a series of unsolved murders sal frieland stumbles onto a young woman who appears to have subverted the system and disappeared she has no identity no history and no record sal realizes it may not be the end of crime but the beginning known only as the girl sal must find her before he becomes the next victim,19.5281,5.979,1617,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
1477114,sorority,2025,a tale of seduction and mystery a fearless prelaw student joins an elite sorority led by a powerful heiress as secrets unfold shes torn between the woman who awakened her desire and a truth that could destroy them both,19.443,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106646,the wolf of wall street,2013,a new york stockbroker refuses to cooperate in a large securities fraud case involving corruption on wall street corporate banking world and mob infiltration based on jordan belforts autobiography,19.2948,8.029,24701,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
807,se7en,1995,two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the seven deadly sins in this dark and haunting film that takes viewers from the tortured remains of one victim to the next the seasoned det somerset researches each sin in an effort to get inside the killers mind while his novice partner mills scoffs at his efforts to unravel the case,19.2339,8.376,21786,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
146233,prisoners,2013,keller dover is facing every parents worst nightmare his sixyearold daughter anna is missing together with her young friend joy and as minutes turn to hours panic sets in the only lead is a dilapidated rv that had earlier been parked on their street,19.1572,8.098,12224,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1306284,wolfgang,2025,wolfgang a 9yearold boy with an iq of 125 is forced to live with his father carles whom he has never seen after the sudden death of his mother he has one obsession to run away to paris to study at the grimald academy and become the best pianist in the world but what wolfgang doesnt know is that the biggest challenge is right in front of him and that is to get along with his father,19.1156,6.6,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
767,harry potter and the halfblood prince,2009,as lord voldemort tightens his grip on both the muggle and wizarding worlds hogwarts is no longer a safe haven harry suspects perils may even lie within the castle but dumbledore is more intent upon preparing him for the final battle fast approaching together they work to find the key to unlock voldemorts defenses and to this end dumbledore recruits his old friend and colleague horace slughorn whom he believes holds crucial information even as the decisive showdown looms romance blossoms for harry ron hermione and their classmates love is in the air but danger lies ahead and hogwarts may never be the same again,19.106,7.683,19909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19995,avatar,2009,in the 22nd century a paraplegic marine is dispatched to the moon pandora on a unique mission but becomes torn between following orders and protecting an alien civilization,19.0827,7.59,32313,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1241752,rita,2024,rita who finds herself alone when husband ariel works abroad they both find solace and sexual satisfaction in other people when ariel comes back they both act like nothing happened but will this keep their marriage from falling apart,19.0169,6.6,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092899,the siege,2023,international assassin walker is compromised during a mission and sent to a reassignment center for a new identity during his stay at the facility a ruthless assault team storms the compound searching for someone their boss has lost walker begrudgingly falls in with skilled hitwoman elda and her mysterious ward juliet in order to survive the night,17.2696,5.4,53,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
315635,spiderman homecoming,2017,following the events of captain america civil war peter parker with the help of his mentor tony stark tries to balance his life as an ordinary high school student in queens new york city with fighting crime as his superhero alter ego spiderman as a new threat the vulture emerges,17.2091,7.331,22253,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
458156,john wick chapter 3  parabellum,2019,superassassin john wick returns with a 14 million price tag on his head and an army of bountyhunting killers on his trail after killing a member of the shadowy international assassins guild the high table john wick is excommunicado but the worlds most ruthless hit men and women await his every turn,18.7745,7.441,11026,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1458319,how to train your dragon 2,2027,the second liveaction adaptation of the animated trilogy,18.3626,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
823464,godzilla x kong the new empire,2024,following their explosive showdown godzilla and kong must reunite against a colossal undiscovered threat hidden within our world challenging their very existence  and our own,16.5122,7.088,4226,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1229730,carjackers,2025,by day theyre invisiblevalets hostesses and bartenders at a luxury hotel by night theyre the carjackers a crew of skilled drivers who track and rob wealthy clients on the road as they plan their ultimate heist the hotel director hires a ruthless hitman to stop them at all costs with danger closing in can nora zoe steve and prestance pull off their biggest score yet,17.945,6.065,184,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
585,monsters inc,2001,lovable sulley and his wisecracking sidekick mike wazowski are the top scare team at monsters inc the screamprocessing factory in monstropolis when a little girl named boo wanders into their world its the monsters who are scared silly and its up to sulley and mike to keep her out of sight and get her back home,20.4759,7.844,18904,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
299534,avengers endgame,2019,after the devastating events of avengers infinity war the universe is in ruins due to the efforts of the mad titan thanos with the help of remaining allies the avengers must assemble once more in order to undo thanos actions and restore order to the universe once and for all no matter what consequences may be in store,19.0048,8.24,26423,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
389,12 angry men,1957,the defense and the prosecution have rested and the jury is filing into the jury room to decide if a young spanishamerican is guilty or innocent of murdering his father what begins as an open and shut case soon becomes a minidrama of each of the jurors prejudices and preconceptions about the trial the accused and each other,17.1905,8.548,9186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137350,the phoenician scheme,2025,wealthy businessman zsazsa korda appoints his only daughter a nun as sole heir to his estate as korda embarks on a new enterprise they soon become the target of scheming tycoons foreign terrorists and determined assassins,18.8351,7.0,218,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
426063,nosferatu,2024,a gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her causing untold horror in its wake,17.8816,6.718,2725,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766507,prey,2022,when danger threatens her camp the fierce and highly skilled comanche warrior naru sets out to protect her people but the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal,18.0666,7.69,7059,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
12444,harry potter and the deathly hallows part 1,2010,harry ron and hermione walk away from their last year at hogwarts to find and destroy the remaining horcruxes putting an end to voldemorts bid for immortality but with harrys beloved dumbledore dead and voldemorts unscrupulous death eaters on the loose the world is more dangerous than ever,18.5451,7.741,19529,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414048,day of reckoning,2025,putupon lawman john dorsey is on the verge of losing his wife and his job as sheriff so he posses up with bullish us marshall butch hayden to hold outlaw emily rusk hostage a battle of wills ensues as emily turns the posse on themselves but as her marauding husband and his gang approach emily and john realize they will need each other to survive,16.9644,6.4,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
863,toy story 2,1999,andy heads off to cowboy camp leaving his toys to their own devices things shift into high gear when an obsessive toy collector named al mcwhiggen owner of als toy barn kidnaps woody andys toys mount a daring rescue mission buzz lightyear meets his match and woody has to decide where he and his heart truly belong,18.3697,7.599,14189,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
675353,sonic the hedgehog 2,2022,after settling in green hills sonic is eager to prove he has what it takes to be a true hero his test comes when dr robotnik returns this time with a new partner knuckles in search for an emerald that has the power to destroy civilizations sonic teams up with his own sidekick tails and together they embark on a globetrotting journey to find the emerald before it falls into the wrong hands,16.7904,7.465,5530,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
109445,frozen,2013,young princess anna of arendelle dreams about finding true love at her sister elsas coronation fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom shes accompanied by ice delivery man kristoff his reindeer sven and snowman olaf on an adventure where she will find out what friendship courage family and true love really means,17.6139,7.247,16898,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
863,toy story 2,1999,andy heads off to cowboy camp leaving his toys to their own devices things shift into high gear when an obsessive toy collector named al mcwhiggen owner of als toy barn kidnaps woody andys toys mount a daring rescue mission buzz lightyear meets his match and woody has to decide where he and his heart truly belong,18.3697,7.6,14190,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
372058,your name,2016,high schoolers mitsuha and taki are complete strangers living separate lives but one night they suddenly switch places mitsuha wakes up in takis body and he in hers this bizarre occurrence continues to happen randomly and the two must adjust their lives around each other,20.7912,8.482,11813,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1035048,elevation,2024,a single father and two women venture from the safety of their homes to face monstrous creatures to save the life of a young boy,16.9498,6.477,729,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
453395,doctor strange in the multiverse of madness,2022,doctor strange with the help of mystical allies both old and new traverses the mindbending and dangerous alternate realities of the multiverse to confront a mysterious new adversary,17.8262,7.259,9585,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
337167,fifty shades freed,2018,believing they have left behind shadowy figures from their past newlyweds christian and ana fully embrace an inextricable connection and shared life of luxury but just as she steps into her role as mrs grey and he relaxes into an unfamiliar stability new threats could jeopardize their happy ending before it even begins,17.1901,6.694,8136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,forrest gump,1994,a man with a low iq has accomplished great things in his life and been present during significant historic eventsin each case far exceeding what anyone imagined he could do but despite all he has achieved his one true love eludes him,17.8749,8.468,28296,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
129,spirited away,2001,a young girl chihiro becomes trapped in a strange new world of spirits when her parents undergo a mysterious transformation she must call upon the courage she never knew she had to free her family,18.5441,8.537,17214,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
335984,blade runner 2049,2017,thirty years after the events of the first film a new blade runner lapd officer k unearths a longburied secret that has the potential to plunge whats left of society into chaos ks discovery leads him on a quest to find rick deckard a former lapd blade runner who has been missing for 30 years,16.9578,7.582,14182,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1373723,the codes of war,2025,war stories about family ethics and honor include the true story of two us marines who in a span of six seconds must stand their ground to stop a suicide truck bomb a navy corpsman who attempts to hold on to his humanity and a ww2 soldier who gets separated from his squad and is forced to reevaluate his code,16.8907,6.1,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1417059,mountainhead,2025,a group of billionaire friends get together against the backdrop of a rolling international crisis,18.0953,5.392,79,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1726,iron man,2008,after being held captive in an afghan cave billionaire engineer tony stark creates a unique weaponized suit of armor to fight evil,17.9194,7.652,27028,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1212855,fight or flight,2025,a mercenary takes on the job of tracking down a target on a plane but must protect her when theyre surrounded by people trying to kill both of them,17.8004,6.0,130,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1235431,oshi no ko the final act,2024,goro is a gynecologist and idol fan whos in shock after his favorite star ai announces an impromptu hiatus little does goro realize that hes about to forge a bond with her that defies all common sense lies are an idols weapon,17.3498,6.7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
786892,furiosa a mad max saga,2024,as the world falls young furiosa is snatched from the green place of many mothers into the hands of a great biker horde led by the warlord dementus sweeping through the wasteland they encounter the citadel presided over by immortan joe the two tyrants wage war for dominance and furiosa must survive many trials as she puts together the means to find her way home,20.8461,7.476,4211,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
111,scarface,1983,after getting a green card in exchange for assassinating a cuban government official tony montana stakes a claim on the drug trade in miami viciously murdering anyone who stands in his way tony eventually becomes the biggest drug lord in the state controlling nearly all the cocaine that comes through miami but increased pressure from the police wars with colombian drug cartels and his own drugfueled paranoia serve to fuel the flames of his eventual downfall,17.1026,8.162,12259,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
292610,ladies doctor,1977,dr lo bianco debt load flees abroad and the headquarters avviatissimo study gynecological colleague giovannaldi these are adept at gaining the trust of high society and thanks to the relationship established with the wife of a wealthy manufacturer enough to get her pregnant she becomes finance own the cuckolded husband a luxury clinic and there will be a prize for lobianco,16.0512,4.143,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
976573,elemental,2023,in a city where fire water land and air residents live together a fiery young woman and a gowiththeflow guy will discover something elemental how much they have in common,18.1895,7.613,4828,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
122,the lord of the rings the return of the king,2003,as armies mass for a final battle that will decide the fate of the worldand powerful ancient forces of light and dark compete to determine the outcomeone member of the fellowship of the ring is revealed as the noble heir to the throne of the kings of men yet the sole hope for triumph over evil lies with a brave hobbit frodo who accompanied by his loyal friend sam and the hideous wretched gollum ventures deep into the very dark heart of mordor on his seemingly impossible quest to destroy the ring of power,18.4545,8.5,25151,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
839033,the lord of the rings the war of the rohirrim,2024,a sudden attack by wulf a clever and traitorous lord of rohan seeking vengeance for the death of his father forces helm hammerhand the king of rohan and his people to make a daring last stand in the ancient stronghold of the hornburg,18.3297,6.627,621,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
653346,kingdom of the planet of the apes,2024,several generations following caesars reign apes  now the dominant species  live harmoniously while humans have been reduced to living in the shadows as a new tyrannical ape leader builds his empire one young ape undertakes a harrowing journey that will cause him to question all hes known about the past and to make choices that will define a future for apes and humans alike,15.8024,7.069,3757,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
348,alien,1979,during its return to the earth commercial spaceship nostromo intercepts a distress signal from a distant planet when a threemember team of the crew discovers a chamber containing thousands of eggs on the planet a creature inside one of the eggs attacks an explorer the entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed,17.8023,8.164,15347,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135397,jurassic world,2015,twentytwo years after the events of jurassic park isla nublar now features a fully functioning dinosaur theme park jurassic world as originally envisioned by john hammond,18.2033,6.696,20733,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1249289,alarum,2025,two married spies caught in the crosshairs of an international intelligence network will stop at nothing to obtain a critical asset joe and lara are agents living off the grid whose quiet retreat at a winter resort is blown to shreds when members of the old guard suspect the two may have joined an elite team of rogue spies known as alarum,16.8472,5.793,314,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
38575,the karate kid,2010,12yearold dre parker couldve been the most popular kid in detroit but his mothers latest career move has landed him in china dre immediately falls for his classmate mei ying but the cultural differences make such a friendship impossible even worse dres feelings make him an enemy of the class bully cheng with no friends in a strange land dre has nowhere to turn but maintenance man mr han who is a kung fu master as han teaches dre that kung fu is not about punches and parries but maturity and calm dre realizes that facing down the bullies will be the fight of his life,13.7331,6.558,6219,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1388366,popeye the slayer man,2025,a curious group of friends sneak into an abandoned spinach canning factory to film a documentary on the legend of the sailor man who is said to haunt the factory and local docks,16.5497,5.9,103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234720,couple exchange,2023,nanhee who wants to enjoy her newlywed life feels something wrong with her husband mooyeongs body no matter how much she tries to seduce him every night mooyeong is unable to use his strength one day nanhees high school classmate yoona moves in next door nanhee begins to heal mooyeong through yoonas shocking suggestion,18.1914,9.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
926670,henry danger the movie,2025,henry hart meets a superfaneager to fight crime with kid dangerwho comes into possession of a device that can open up alternate realities facing a wild ride henry will need his best friend jasper and his new superfan sidekick to find his way out or be stuck in another dimension forever,16.164,7.818,211,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
321612,beauty and the beast,2017,a liveaction adaptation of disneys version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell,15.9857,6.971,15663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
396535,train to busan,2016,when a zombie virus pushes korea into a state of emergency those trapped on an express train to busan must fight for their own survival,17.0277,7.749,7798,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
985939,fall,2022,for best friends becky and hunter life is all about conquering fears and pushing limits but after they climb 2000 feet to the top of a remote abandoned radio tower they find themselves stranded with no way down now becky and hunters expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements a lack of supplies and vertigoinducing heights,16.5841,7.138,4149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
557,spiderman,2002,after being bitten by a genetically altered spider at oscorp nerdy but endearing high school student peter parker is endowed with amazing powers to become the superhero known as spiderman,16.6782,7.311,19646,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
181808,star wars the last jedi,2017,rey develops her newly discovered abilities with the guidance of luke skywalker who is unsettled by the strength of her powers meanwhile the resistance prepares to do battle with the first order,12.6185,6.775,15651,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10674,mulan,1998,to save her father from certain death in the army a young woman secretly enlists in his place and becomes one of chinas greatest heroines in the process,15.9296,7.907,9965,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38365,grown ups,2010,after their high school basketball coach passes away five good friends and former teammates reunite for a fourth of july holiday weekend,16.2358,6.395,6308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
940551,migration,2023,after a migrating duck family alights on their pond with thrilling tales of farflung places the mallard family embarks on a family road trip from new england to new york city to tropical jamaica,17.901,7.384,2029,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
497,the green mile,1999,a supernatural tale set on death row in a southern prison where gentle giant john coffey possesses the mysterious power to heal peoples ailments when the cell blocks head guard paul edgecomb recognizes coffeys miraculous gift he tries desperately to help stave off the condemned mans execution,16.8896,8.505,18144,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47626,legend of the boneknapper dragon,2010,hiccup and friends accompany their mentor gobber on a quest to kill the legendary boneknapper dragon,16.7237,7.0,262,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1004348,bolro,2024,boundarypushing russian dancer and actress ida rubinstein selects renowned french composer maurice ravel to compose the music for her next ballet ravel ends up creating his greatest success ever bolro,16.313,6.44,50,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
290098,the handmaiden,2016,1930s korea in the period of japanese occupation a new girl sookee is hired as a handmaiden to a japanese heiress hideko who lives a secluded life on a large countryside estate with her domineering uncle kouzuki but the maid has a secret she is a pickpocket recruited by a swindler posing as a japanese count to help him seduce the lady to elope with him rob her of her fortune and lock her up in a madhouse the plan seems to proceed according to plan until sookee and hideko discover some unexpected emotions,16.2629,8.203,3950,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
370663,below her mouth,2017,an unexpected affair quickly escalates into a heartstopping reality for two women whose passionate connection changes their lives forever,16.2451,6.8,1235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
